#Table: J/A+A/594/A85/tablea4.dat (http://cdsarc.cds.unistra.fr)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     |   |   |   |       |       |       |        |        |        |        |        |        |        |        |        |        |        |        |        |        |        |        |       |        |       |        |       |        |       |        |       |        |       |        |       |        |       |        |     I[|     I[|     I[|     I[
     | ga|   |   |       |      I|      I|    I12C|    I12C|    I12C|    I12C|    I12C|    I12C|    I12C|    I12C|    I13C|    I13C|    I13C|    I13C|    I13C|    I13C|    I13C|    I13C|  IC18O|    IC18|  IC18O|    IC18|  IC18O|    IC18|  IC18O|    IC18|  IC17O|    IC17|  IC17O|    IC17|  IC17O|    IC17|  IC17O|    IC17|CI](3P1|CI](3P1|CI](3P2|CI](3P2
   Rc|mma| hc|psi|  Mdisk|870um10|870um80|O(1-0)10|O(1-0)80|O(2-1)10|O(2-1)80|O(3-2)10|O(3-2)80|O(6-5)10|O(6-5)80|O(1-0)10|O(1-0)80|O(2-1)10|O(2-1)80|O(3-2)10|O(3-2)80|O(6-5)10|O(6-5)80|(1-0)10|O(1-0)80|(2-1)10|O(2-1)80|(3-2)10|O(3-2)80|(6-5)10|O(6-5)80|(1-0)10|O(1-0)80|(2-1)10|O(2-1)80|(3-2)10|O(3-2)80|(6-5)10|O(6-5)80|-3P0)10|-3P0)80|-3P1)10|-3P1)80
-----|---|---|---|-------|-------|-------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|-------|-------|-------
 60.0|1.0|0.1|0.1|0.00500|0.02150|0.01551| 3.89306| 2.63296| 3.96128| 2.56085| 3.61032| 2.27106| 2.06892| 1.17706| 1.42397| 1.09739| 1.83877| 1.33934| 1.74561| 1.23653| 0.73849| 0.51559|0.30265| 0.20417|0.46779| 0.28271|0.47136| 0.26754|0.18530| 0.09835|0.14451| 0.09448|0.25956| 0.16388|0.27207| 0.16369|0.09163| 0.04507|0.69899|0.66110|0.32236|0.31163
 60.0|1.0|0.1|0.1|0.01000|0.03180|0.01816| 4.29074| 2.92523| 4.31849| 2.81935| 3.91688| 2.48772| 2.25766| 1.27592| 1.62983| 1.25290| 2.06169| 1.49864| 1.94234| 1.37020| 0.80483| 0.55567|0.37976| 0.25427|0.56506| 0.33702|0.55875| 0.31383|0.20919| 0.11223|0.18800| 0.12270|0.31979| 0.20098|0.32660| 0.19615|0.10436| 0.05345|0.78292|0.73788|0.35699|0.34471
 60.0|1.0|0.1|0.1|0.10000|0.11560|0.03584| 5.49657| 3.74687| 5.45495| 3.58294| 4.90414| 3.11298| 2.86177| 1.48703| 2.08726| 1.53323| 2.58567| 1.79331| 2.42334| 1.61716| 1.02539| 0.65046|0.55248| 0.36106|0.78148| 0.45641|0.76174| 0.42282|0.28241| 0.16132|0.28275| 0.19167|0.44491| 0.28761|0.44504| 0.27646|0.14303| 0.08602|0.91773|0.91654|0.40327|0.42140
 60.0|1.5|0.1|0.1|0.00001|0.00017|0.00455| 0.24750| 0.15062| 0.31523| 0.18443| 0.30675| 0.17477| 0.15218| 0.06900| 0.01229| 0.00526| 0.03080| 0.01254| 0.03866| 0.01371| 0.02073|-0.00011|0.00031| 0.00011|0.00089| 0.00028|0.00131| 0.00031|0.00119|-0.00000|0.00011| 0.00004|0.00032| 0.00010|0.00049| 0.00011|0.00049| 0.00000|0.03991|0.03754|0.02233|0.01958
 60.0|1.5|0.1|0.1|0.00010|0.00089|0.00625| 1.07641| 0.73270| 1.20591| 0.78412| 1.09192| 0.69737| 0.45337| 0.26937| 0.12039| 0.08273| 0.22456| 0.16810| 0.23435| 0.17412| 0.08908| 0.04263|0.00515| 0.00003|0.01161|-0.00021|0.01396|-0.00085|0.00839|-0.00150|0.00195| 0.00002|0.00502|-0.00010|0.00657|-0.00042|0.00409|-0.00050|0.18928|0.18903|0.08035|0.07906
 60.0|1.5|0.1|0.1|0.00050|0.00300|0.00767| 2.16176| 1.53103| 2.35095| 1.63618| 2.10701| 1.44941| 0.91528| 0.57511| 0.38686| 0.31944| 0.64722| 0.52490| 0.64248| 0.50761| 0.22613| 0.15804|0.02900| 0.00841|0.05361| 0.01898|0.05866| 0.02044|0.02846| 0.00317|0.01224| 0.00278|0.02646| 0.00681|0.03062| 0.00749|0.01395| 0.00036|0.54131|0.55119|0.22819|0.23613
 60.0|1.5|0.1|0.1|0.00100|0.00511|0.00851| 2.76550| 1.97136| 2.94358| 2.07280| 2.63199| 1.83413| 1.20961| 0.76071| 0.60380| 0.50426| 0.94791| 0.75835| 0.92154| 0.71935| 0.31193| 0.22823|0.05072| 0.02174|0.09127| 0.04526|0.09895| 0.04775|0.04482| 0.01331|0.02238| 0.00749|0.04575| 0.01852|0.05195| 0.02098|0.02172| 0.00409|0.84539|0.84196|0.37216|0.38243
 60.0|1.5|0.1|0.1|0.00500|0.01570|0.01226| 4.73042| 3.47536| 4.80215| 3.47384| 4.22690| 3.04134| 2.04321| 1.30038| 1.46523| 1.19259| 1.98124| 1.53786| 1.84792| 1.40019| 0.61398| 0.45281|0.21242| 0.14284|0.34893| 0.21782|0.35320| 0.20770|0.12362| 0.06320|0.09670| 0.06017|0.18061| 0.11461|0.19040| 0.11581|0.05833| 0.02560|1.22825|1.25415|0.51833|0.55168
 60.0|1.5|0.1|0.1|0.01000|0.02546|0.01571| 5.37009| 3.99088| 5.34708| 3.90838| 4.68979| 3.40584| 2.32585| 1.47160| 1.77708| 1.43675| 2.31136| 1.78788| 2.13854| 1.60814| 0.74052| 0.53042|0.30400| 0.20967|0.47891| 0.30258|0.47407| 0.28291|0.15382| 0.08139|0.14276| 0.09344|0.25432| 0.16456|0.25976| 0.16068|0.07268| 0.03441|1.31704|1.34619|0.54623|0.58030
 60.0|1.5|0.1|0.1|0.10000|0.09603|0.03617| 8.24258| 6.18658| 7.99409| 5.86608| 7.01517| 5.00636| 3.53998| 2.06186| 2.86763| 2.26383| 3.68198| 2.73621| 3.37711| 2.40838| 1.10517| 0.72022|0.51476| 0.33606|0.77221| 0.45056|0.75094| 0.41373|0.23298| 0.12759|0.24397| 0.16171|0.40951| 0.25828|0.40934| 0.24670|0.10868| 0.06117|1.63482|1.68928|0.63280|0.68635
 60.0|0.8|0.2|0.1|0.00001|0.00015|0.00873| 0.37310| 0.27378| 0.51557| 0.35794| 0.53055| 0.35547| 0.32742| 0.19310| 0.01209| 0.00823| 0.03487| 0.02267| 0.04977| 0.03000| 0.03283| 0.00989|0.00018| 0.00013|0.00054| 0.00038|0.00081| 0.00051|0.00064| 0.00017|0.00006| 0.00005|0.00019| 0.00013|0.00028| 0.00018|0.00022| 0.00006|0.07481|0.06843|0.05588|0.04774
 60.0|0.8|0.2|0.1|0.00010|0.00094|0.01418| 1.31900| 1.14796| 1.46046| 1.18511| 1.38386| 1.09362| 0.80616| 0.62109| 0.18213| 0.14907| 0.36468| 0.31763| 0.40342| 0.35723| 0.20558| 0.14570|0.00488| 0.00061|0.01407| 0.00150|0.02042| 0.00136|0.01668|-0.00195|0.00168| 0.00022|0.00509| 0.00049|0.00778| 0.00035|0.00671|-0.00069|0.21241|0.20704|0.12802|0.11950
 60.0|0.8|0.2|0.1|0.00050|0.00415|0.01803| 2.22363| 2.04935| 2.34024| 2.03168| 2.18391| 1.84526| 1.30729| 1.08141| 0.57125| 0.54239| 0.87036| 0.86937| 0.88840| 0.89167| 0.46203| 0.43781|0.05494| 0.03307|0.11942| 0.07198|0.14026| 0.08322|0.08230| 0.03184|0.02080| 0.01226|0.05349| 0.02990|0.06907| 0.03617|0.03900| 0.01101|0.34009|0.33744|0.19596|0.18731
 60.0|0.8|0.2|0.1|0.00100|0.00801|0.02018| 2.65825| 2.51255| 2.74931| 2.45368| 2.55251| 2.21557| 1.56255| 1.31970| 0.79487| 0.79255| 1.14768| 1.17826| 1.15095| 1.18098| 0.60709| 0.60439|0.11888| 0.08377|0.22347| 0.16396|0.24664| 0.18047|0.13601| 0.07742|0.04848| 0.03257|0.11190| 0.07453|0.13382| 0.08722|0.06773| 0.02966|0.39203|0.39338|0.22106|0.21572
 60.0|0.8|0.2|0.1|0.00500|0.03269|0.02763| 3.81828| 3.75505| 3.83184| 3.56672| 3.49912| 3.17256| 2.12921| 1.87512| 1.50859| 1.60170| 1.92595| 2.04382| 1.85577| 1.95007| 0.96619| 1.00734|0.36891| 0.31081|0.56782| 0.48881|0.58807| 0.49738|0.29709| 0.23605|0.18389| 0.13862|0.33180| 0.26735|0.35950| 0.29152|0.15877| 0.10827|0.56048|0.57872|0.28695|0.29852
 60.0|0.8|0.2|0.1|0.01000|0.05534|0.03292| 4.26770| 4.28072| 4.23613| 4.03213| 3.84879| 3.56951| 2.36327| 2.09237| 1.83893| 1.97838| 2.25470| 2.39589| 2.14802| 2.25345| 1.11752| 1.16989|0.54216| 0.48208|0.77334| 0.68807|0.77975| 0.67786|0.38195| 0.32538|0.28745| 0.23058|0.47506| 0.40631|0.49616| 0.42624|0.20786| 0.16057|0.62038|0.65277|0.30446|0.33035
 60.0|0.8|0.2|0.1|0.10000|0.20008|0.06083| 5.57007| 5.94624| 5.35948| 5.52104| 4.81438| 4.84267| 3.02933| 2.76206| 2.86135| 3.12969| 3.24150| 3.48420| 3.02181| 3.20152| 1.54160| 1.65051|1.05994| 1.09115|1.36425| 1.33652|1.31953| 1.25631|0.58325| 0.59572|0.61701| 0.62735|0.87501| 0.90256|0.86257| 0.88296|0.32740| 0.33958|0.94802|1.08045|0.42209|0.50644
 60.0|1.0|0.2|0.1|0.00001|0.00014|0.00832| 0.29667| 0.20767| 0.42288| 0.28973| 0.43806| 0.29012| 0.26442| 0.14538| 0.00942| 0.00542| 0.02735| 0.01491| 0.03934| 0.01950| 0.02706| 0.00508|0.00016| 0.00010|0.00048| 0.00028|0.00074| 0.00038|0.00069| 0.00011|0.00005| 0.00003|0.00017| 0.00010|0.00025| 0.00013|0.00024| 0.00004|0.06286|0.05771|0.04499|0.03847
 60.0|1.0|0.2|0.1|0.00010|0.00087|0.01331| 1.21671| 1.06001| 1.35971| 1.10865| 1.27609| 1.01593| 0.68166| 0.52877| 0.15004| 0.11696| 0.30517| 0.25527| 0.33677| 0.28576| 0.16027| 0.09857|0.00396| 0.00033|0.01118| 0.00053|0.01588|-0.00013|0.01299|-0.00218|0.00138| 0.00012|0.00412| 0.00019|0.00625|-0.00006|0.00554|-0.00070|0.21127|0.20798|0.11549|0.10930
 60.0|1.0|0.2|0.1|0.00050|0.00434|0.01731| 2.34529| 2.17256| 2.46432| 2.16096| 2.25978| 1.94104| 1.23229| 1.04460| 0.55709| 0.52500| 0.86094| 0.85860| 0.86916| 0.87241| 0.41408| 0.38633|0.04985| 0.02621|0.10520| 0.05723|0.12170| 0.06530|0.06896| 0.02128|0.01919| 0.00962|0.04803| 0.02330|0.06074| 0.02759|0.03343| 0.00679|0.39442|0.39775|0.19837|0.19359
 60.0|1.0|0.2|0.1|0.00100|0.00691|0.01859| 2.72703| 2.59382| 2.81328| 2.53514| 2.55913| 2.25671| 1.41210| 1.22258| 0.73494| 0.72427| 1.09265| 1.11966| 1.08467| 1.11377| 0.51678| 0.50563|0.08954| 0.05653|0.17182| 0.11506|0.19039| 0.12732|0.10182| 0.04795|0.03629| 0.02151|0.08416| 0.05009|0.10083| 0.05841|0.05026| 0.01702|0.44542|0.45218|0.21653|0.21362
 60.0|1.0|0.2|0.1|0.00500|0.03009|0.02624| 4.39438| 4.36859| 4.39252| 4.15678| 3.93970| 3.65179| 2.20854| 1.98599| 1.64523| 1.75226| 2.13156| 2.27690| 2.02894| 2.14463| 0.95551| 0.99542|0.34258| 0.28452|0.53535| 0.45605|0.55304| 0.46181|0.26430| 0.20203|0.16738| 0.12357|0.30534| 0.24249|0.33022| 0.26320|0.13838| 0.08932|0.74068|0.77645|0.33049|0.34517
 60.0|1.0|0.2|0.1|0.01000|0.04491|0.03032| 4.85196| 4.93144| 4.83594| 4.68722| 4.34326| 4.11911| 2.47659| 2.23717| 1.98552| 2.13685| 2.48267| 2.65055| 2.34704| 2.47305| 1.10976| 1.15957|0.48741| 0.42502|0.72226| 0.63087|0.73213| 0.62346|0.33984| 0.27639|0.24786| 0.19430|0.42676| 0.35637|0.45002| 0.37630|0.18026| 0.12990|0.90875|0.95732|0.40345|0.42756
 60.0|1.0|0.2|0.1|0.10000|0.17753|0.05951| 6.73258| 7.28216| 6.53271| 6.82754| 5.79487| 5.93946| 3.39618| 3.12712| 3.35102| 3.65083| 3.83950| 4.10595| 3.54938| 3.73472| 1.65628| 1.74854|1.10438| 1.10846|1.44596| 1.38115|1.39028| 1.29029|0.57560| 0.56110|0.62697| 0.61166|0.91006| 0.90336|0.89276| 0.87958|0.31470| 0.30757|1.48958|1.71699|0.64185|0.75558
 60.0|1.5|0.2|0.1|0.00001|0.00022|0.00757| 0.23636| 0.15557| 0.31941| 0.21026| 0.31549| 0.20020| 0.16234| 0.07053| 0.01051| 0.00415| 0.02779| 0.01023| 0.03659| 0.01126| 0.02282|-0.00114|0.00027| 0.00009|0.00083| 0.00024|0.00129| 0.00027|0.00143|-0.00001|0.00009| 0.00003|0.00029| 0.00008|0.00047| 0.00009|0.00058| 0.00000|0.04786|0.04379|0.02885|0.02384
 60.0|1.5|0.2|0.1|0.00010|0.00118|0.01200| 1.05669| 0.95506| 1.19995| 1.02767| 1.09486| 0.91922| 0.47574| 0.37188| 0.12619| 0.08889| 0.24625| 0.19397| 0.26182| 0.20838| 0.10982| 0.04878|0.00506| 0.00005|0.01233|-0.00039|0.01587|-0.00149|0.01167|-0.00262|0.00185| 0.00003|0.00510|-0.00012|0.00718|-0.00054|0.00568|-0.00087|0.23077|0.23232|0.10199|0.09827
 60.0|1.5|0.2|0.1|0.00050|0.00408|0.01511| 2.48625| 2.34263| 2.68393| 2.41697| 2.37062| 2.11124| 0.95824| 0.85262| 0.44755| 0.40905| 0.73600| 0.72403| 0.72559| 0.71926| 0.27325| 0.23153|0.03183| 0.01029|0.06408| 0.02311|0.07272| 0.02517|0.03957| 0.00175|0.01290| 0.00364|0.03026| 0.00851|0.03699| 0.00907|0.01990|-0.00048|0.59459|0.62991|0.23235|0.24145
 60.0|1.5|0.2|0.1|0.00100|0.00683|0.01666| 3.46942| 3.33145| 3.65620| 3.36149| 3.18821| 2.90584| 1.28730| 1.17648| 0.71809| 0.70196| 1.13079| 1.15994| 1.08745| 1.11926| 0.38997| 0.36643|0.06480| 0.03241|0.11768| 0.06758|0.12716| 0.07298|0.06349| 0.01882|0.02762| 0.01186|0.05931| 0.02752|0.06830| 0.03073|0.03210| 0.00500|0.84138|0.91042|0.31428|0.33563
 60.0|1.5|0.2|0.1|0.00500|0.02200|0.02225| 5.96125| 6.23809| 6.05158| 6.16026| 5.24820| 5.32632| 2.38320| 2.27840| 1.87301| 2.00067| 2.57780| 2.80281| 2.39956| 2.58569| 0.83821| 0.87161|0.23640| 0.18207|0.39152| 0.31895|0.40696| 0.32628|0.17593| 0.11966|0.11077| 0.07334|0.20923| 0.15453|0.22763| 0.16902|0.08864| 0.04704|1.79043|2.02220|0.71151|0.80186
 60.0|1.5|0.2|0.1|0.01000|0.03535|0.02692| 7.11536| 7.69670| 7.00287| 7.42942| 6.07617| 6.41690| 2.95587| 2.86050| 2.66972| 2.91038| 3.44075| 3.76728| 3.16472| 3.41676| 1.11713| 1.16662|0.41508| 0.35175|0.66164| 0.56533|0.67368| 0.56033|0.26866| 0.20442|0.19839| 0.14974|0.35919| 0.29195|0.38078| 0.30862|0.13456| 0.08730|2.12627|2.46509|0.85926|0.98962
 60.0|1.5|0.2|0.1|0.10000|0.15329|0.06174|10.62432|12.68058| 9.95615|11.76545| 8.63395|10.05888| 4.72515| 4.61090| 5.19678| 5.78286| 6.09069| 6.66022| 5.51305| 5.90975| 2.03921| 2.11408|1.26922| 1.24184|1.77702| 1.65693|1.69719| 1.53056|0.57255| 0.51636|0.65644| 0.61663|1.03332| 0.98141|1.01047| 0.94623|0.28730| 0.25420|2.55000|3.13436|1.01284|1.22908
 60.0|0.8|0.2|0.2|0.00001|0.00015|0.00866| 0.30381| 0.19237| 0.47543| 0.29235| 0.52888| 0.31345| 0.40487| 0.20716| 0.00806| 0.00479| 0.02497| 0.01423| 0.03905| 0.02079| 0.03432| 0.01040|0.00011| 0.00008|0.00034| 0.00024|0.00054| 0.00036|0.00052| 0.00020|0.00004| 0.00003|0.00012| 0.00008|0.00019| 0.00012|0.00018| 0.00007|0.07647|0.06960|0.06923|0.06001
 60.0|0.8|0.2|0.2|0.00010|0.00106|0.01458| 1.48441| 1.18365| 1.73962| 1.27796| 1.72726| 1.22784| 1.17061| 0.80183| 0.16098| 0.12683| 0.35719| 0.29553| 0.42615| 0.35896| 0.25819| 0.18736|0.00374| 0.00045|0.01128| 0.00108|0.01729| 0.00099|0.01646|-0.00148|0.00129| 0.00017|0.00405| 0.00039|0.00651| 0.00034|0.00660|-0.00048|0.27395|0.26418|0.21015|0.19682
 60.0|0.8|0.2|0.2|0.00050|0.00485|0.01924| 2.66653| 2.26769| 2.92361| 2.31271| 2.82934| 2.16489| 1.92022| 1.42494| 0.60722| 0.55419| 0.98548| 0.94445| 1.04465| 1.00843| 0.60706| 0.56921|0.05373| 0.03094|0.12421| 0.07307|0.15402| 0.09102|0.10555| 0.04755|0.01992| 0.01118|0.05406| 0.02927|0.07416| 0.03844|0.05025| 0.01711|0.48069|0.47301|0.34955|0.33533
 60.0|0.8|0.2|0.2|0.00100|0.00926|0.02164| 3.21324| 2.81988| 3.45942| 2.83376| 3.32409| 2.63050| 2.25832| 1.72251| 0.89648| 0.86328| 1.32487| 1.31490| 1.36520| 1.35713| 0.79286| 0.77958|0.12149| 0.08452|0.24420| 0.17779|0.28143| 0.20716|0.17660| 0.11016|0.04842| 0.03240|0.11874| 0.07880|0.14996| 0.09831|0.08828| 0.04371|0.56080|0.55658|0.40204|0.39074
 60.0|0.8|0.2|0.2|0.00500|0.03884|0.03128| 4.58759| 4.26649| 4.77116| 4.15190| 4.50946| 3.78368| 3.03964| 2.45465| 1.66981| 1.74241| 2.20641| 2.29741| 2.19124| 2.26065| 1.27137| 1.31653|0.41398| 0.35071|0.64755| 0.57201|0.68646| 0.60105|0.38860| 0.32374|0.20538| 0.15572|0.37970| 0.30771|0.42062| 0.34650|0.21106| 0.15220|0.76760|0.79018|0.51512|0.53430
 60.0|0.8|0.2|0.2|0.01000|0.06650|0.03828| 5.15039| 4.93862| 5.27383| 4.73250| 4.94721| 4.27776| 3.33980| 2.76542| 2.06733| 2.20011| 2.62487| 2.76538| 2.57090| 2.67803| 1.48703| 1.55648|0.59907| 0.53404|0.87831| 0.79929|0.90912| 0.81625|0.50129| 0.44548|0.31900| 0.25368|0.53863| 0.46152|0.57860| 0.50388|0.27811| 0.22545|0.83108|0.87641|0.53420|0.58203
 60.0|0.8|0.2|0.2|0.10000|0.24971|0.07433| 6.95712| 7.13640| 6.85273| 6.68056| 6.29179| 5.94181| 4.19090| 3.70769| 3.46428| 3.78618| 3.97088| 4.28007| 3.75615| 4.01039| 2.12055| 2.31194|1.37376| 1.39408|1.73932| 1.71222|1.70016| 1.64175|0.85272| 0.88864|0.83081| 0.82064|1.16111| 1.18018|1.15429| 1.17684|0.49317| 0.52515|1.07471|1.25891|0.58716|0.75864
 60.0|1.0|0.2|0.2|0.00001|0.00014|0.00799| 0.24048| 0.13906| 0.38600| 0.22686| 0.43255| 0.24745| 0.32098| 0.15306| 0.00655| 0.00316| 0.02025| 0.00930| 0.03162| 0.01334| 0.02826| 0.00538|0.00010| 0.00006|0.00031| 0.00018|0.00052| 0.00027|0.00057| 0.00014|0.00003| 0.00002|0.00011| 0.00006|0.00018| 0.00009|0.00019| 0.00004|0.06110|0.05499|0.05380|0.04568
 60.0|1.0|0.2|0.2|0.00010|0.00098|0.01369| 1.36995| 1.09026| 1.63077| 1.19623| 1.60750| 1.14265| 1.01672| 0.69578| 0.12991| 0.09656| 0.29404| 0.23238| 0.35339| 0.28461| 0.20599| 0.13404|0.00309| 0.00043|0.00913| 0.00095|0.01371| 0.00074|0.01306|-0.00127|0.00107| 0.00015|0.00334| 0.00036|0.00534| 0.00030|0.00556|-0.00037|0.27011|0.26183|0.19091|0.17960
 60.0|1.0|0.2|0.2|0.00050|0.00500|0.01853| 2.85058| 2.42641| 3.13069| 2.49212| 2.99125| 2.31170| 1.86938| 1.41207| 0.60062| 0.54513| 0.99054| 0.94724| 1.04131| 1.00459| 0.55768| 0.51710|0.04687| 0.02295|0.10557| 0.05462|0.12941| 0.06760|0.08690| 0.03146|0.01765| 0.00825|0.04684| 0.02147|0.06325| 0.02775|0.04226| 0.01058|0.55986|0.55666|0.36678|0.35557
 60.0|1.0|0.2|0.2|0.00100|0.00812|0.02023| 3.38893| 2.95668| 3.64806| 2.98695| 3.46129| 2.74979| 2.18590| 1.68603| 0.83457| 0.79146| 1.28492| 1.26523| 1.32318| 1.30879| 0.70878| 0.68785|0.09146| 0.05702|0.18747| 0.12402|0.21791| 0.14583|0.13422| 0.07174|0.03606| 0.02135|0.08905| 0.05288|0.11320| 0.06617|0.06663| 0.02688|0.63946|0.64134|0.41543|0.40638
 60.0|1.0|0.2|0.2|0.00500|0.03671|0.03038| 5.33441| 5.00773| 5.53844| 4.88214| 5.16540| 4.40458| 3.24902| 2.67495| 1.84206| 1.92235| 2.48628| 2.59681| 2.44897| 2.53485| 1.31826| 1.36326|0.39485| 0.33094|0.62774| 0.54813|0.66570| 0.57488|0.36494| 0.29620|0.19237| 0.14409|0.36055| 0.28917|0.39993| 0.32513|0.19508| 0.13616|1.00052|1.03832|0.60352|0.62394
 60.0|1.0|0.2|0.2|0.01000|0.05486|0.03551| 6.06814| 5.78044| 6.22162| 5.56468| 5.76202| 4.98549| 3.61252| 3.02801| 2.25214| 2.38835| 2.94711| 3.10998| 2.87028| 2.99650| 1.53806| 1.60537|0.54138| 0.47270|0.83030| 0.74065|0.86943| 0.76464|0.46561| 0.39847|0.27637| 0.21546|0.48888| 0.40921|0.53339| 0.45250|0.25096| 0.19241|1.11383|1.17289|0.65179|0.69272
 60.0|1.0|0.2|0.2|0.10000|0.22563|0.07450| 8.97587| 9.15630| 8.85685| 8.59601| 8.03830| 7.57158| 4.98181| 4.41354| 4.31819| 4.70263| 5.00653| 5.36136| 4.69758| 4.96648| 2.45869| 2.63887|1.52591| 1.50424|1.99662| 1.89829|1.95711| 1.81911|0.92241| 0.92016|0.88389| 0.84047|1.28927| 1.26005|1.29191| 1.26245|0.51578| 0.51987|1.68751|1.94287|0.85280|1.04073
 60.0|1.5|0.2|0.2|0.00001|0.00022|0.00755| 0.18781| 0.09256| 0.29046| 0.15785| 0.31906| 0.17041| 0.22121| 0.08654| 0.00723| 0.00186| 0.02072| 0.00504| 0.03039| 0.00639| 0.02578|-0.00056|0.00019| 0.00004|0.00061| 0.00012|0.00102| 0.00016|0.00131| 0.00002|0.00006| 0.00002|0.00021| 0.00004|0.00037| 0.00006|0.00053| 0.00001|0.05055|0.04521|0.03999|0.03318
 60.0|1.5|0.2|0.2|0.00010|0.00131|0.01258| 1.29101| 1.03184| 1.56369| 1.16905| 1.50303| 1.09632| 0.79701| 0.55535| 0.11164| 0.07340| 0.24382| 0.17952| 0.28551| 0.21512| 0.14994| 0.07842|0.00437| 0.00022|0.01113| 0.00021|0.01509|-0.00049|0.01281|-0.00207|0.00159| 0.00009|0.00455| 0.00012|0.00675|-0.00012|0.00625|-0.00066|0.30332|0.30126|0.17578|0.16965
 60.0|1.5|0.2|0.2|0.00050|0.00484|0.01652| 3.08059| 2.64763| 3.44774| 2.81189| 3.18918| 2.54550| 1.59093| 1.23731| 0.49898| 0.44060| 0.87982| 0.82971| 0.91406| 0.87152| 0.40303| 0.35068|0.03030| 0.00807|0.06520| 0.02052|0.07877| 0.02491|0.05112| 0.00474|0.01195| 0.00279|0.02983| 0.00716|0.03905| 0.00852|0.02572| 0.00023|0.77248|0.80216|0.39678|0.40215
 60.0|1.5|0.2|0.2|0.00100|0.00835|0.01858| 4.33169| 3.79462| 4.75083| 3.96451| 4.34454| 3.55447| 2.12051| 1.70190| 0.83798| 0.79322| 1.36817| 1.35150| 1.37908| 1.36974| 0.59215| 0.56288|0.06613| 0.03183|0.13160| 0.07274|0.15146| 0.08540|0.08963| 0.03382|0.02713| 0.01158|0.06342| 0.02908|0.07872| 0.03574|0.04522| 0.01075|1.08259|1.14876|0.54391|0.56273
 60.0|1.5|0.2|0.2|0.00500|0.02819|0.02678| 8.36522| 7.81222| 8.62011| 7.68550| 7.72030| 6.73847| 3.81766| 3.26502| 2.28483| 2.39048| 3.31949| 3.50338| 3.17752| 3.32894| 1.29920| 1.33877|0.29417| 0.23316|0.49089| 0.40983|0.52288| 0.43168|0.26428| 0.19506|0.13684| 0.09617|0.26579| 0.20198|0.29631| 0.22725|0.13598| 0.08273|2.01424|2.24115|0.97951|1.05641
 60.0|1.5|0.2|0.2|0.01000|0.04647|0.03355|10.22334| 9.99690|10.19600| 9.58344| 9.09930| 8.34837| 4.74565| 4.17303| 3.35076| 3.61001| 4.57556| 4.94108| 4.30176| 4.58733| 1.75990| 1.83774|0.47907| 0.40949|0.78600| 0.68277|0.82922| 0.70591|0.39869| 0.32064|0.23120| 0.17639|0.43007| 0.35201|0.47357| 0.38912|0.20475| 0.14507|2.38702|2.70821|1.15974|1.26374
 60.0|1.5|0.2|0.2|0.10000|0.21146|0.08607|14.85898|17.17424|14.24928|15.68468|12.81724|13.59911| 7.80125| 7.47696| 8.07575| 9.23433| 9.08594|10.27044| 8.34447| 9.23594| 3.85942| 4.10328|2.21973| 2.14751|3.14217| 2.89101|3.06547| 2.74084|1.18409| 1.10431|1.15252| 1.07590|1.86344| 1.75294|1.87234| 1.74483|0.60568| 0.56023|3.29379|3.94466|1.72344|1.96760
200.0|0.8|0.1|0.1|0.00001|0.00008|0.00390| 0.30640| 0.19455| 0.52923| 0.29850| 0.55274| 0.30365| 0.25010| 0.12629| 0.00622| 0.00534| 0.01727| 0.01422| 0.02296| 0.01770| 0.01042| 0.00456|0.00016| 0.00015|0.00043| 0.00040|0.00056| 0.00050|0.00022| 0.00014|0.00005| 0.00005|0.00015| 0.00014|0.00019| 0.00017|0.00007| 0.00004|0.08844|0.08539|0.05450|0.05069
200.0|0.8|0.1|0.1|0.00010|0.00040|0.00614| 2.13436| 1.33004| 2.45231| 1.44714| 2.25320| 1.31349| 0.94289| 0.55701| 0.15151| 0.13562| 0.34234| 0.28908| 0.37649| 0.30792| 0.11921| 0.07807|0.00197| 0.00176|0.00508| 0.00432|0.00615| 0.00476|0.00257| 0.00079|0.00068| 0.00061|0.00175| 0.00149|0.00210| 0.00161|0.00089| 0.00026|0.39990|0.39913|0.18794|0.18828
200.0|0.8|0.1|0.1|0.00050|0.00176|0.00839| 4.65941| 2.83363| 4.98459| 2.92175| 4.50744| 2.61226| 2.05509| 1.18546| 0.73784| 0.64621| 1.32706| 1.07644| 1.33377| 1.04491| 0.42784| 0.33034|0.01460| 0.00825|0.03696| 0.01971|0.04539| 0.02156|0.02110| 0.00292|0.00514| 0.00290|0.01370| 0.00701|0.01765| 0.00762|0.00846| 0.00084|0.85005|0.86114|0.38417|0.40010
